generated by /home/ivandevert/get_station_catalog.ipynb
index|station_name|slat|slon|sele|sdep|source
3741|NP.2834|19.16565|-155.86465|480.0|0.0|ncedc
3742|NP.2836|19.42017|-155.28785|1245.0|0.0|ncedc
3743|NP.2837|21.26516|-157.80304|81.0|0.0|ncedc
3744|NP.2838|19.71928|-155.08039|6.0|0.0|ncedc
3745|NP.2839|19.71874|-155.1126|145.0|0.0|ncedc
3746|NP.2840|20.68394|-156.44144|11.0|0.0|ncedc
3747|NP.2841|20.78991|-156.95027|396.0|0.0|ncedc
3748|NP.2842|21.33206|-157.90602|2.0|0.0|ncedc
3749|NP.2843|21.29833|-157.81622|22.0|0.0|ncedc
3750|NP.2844|21.30444|-157.85468|5.0|0.0|ncedc
3751|NP.2845|19.41723|-155.88048|289.0|0.0|ncedc
3752|NP.2846|19.54986|-155.10853|454.0|0.0|ncedc
3753|NP.2847|19.91669|-155.88457|10.0|0.0|ncedc
3754|NP.2848|19.71865|-155.06102|9.0|0.0|ncedc
3755|NP.2849|19.52016|-155.91797|497.0|0.0|ncedc
3756|NP.2850|20.87977|-156.45638|7.0|0.0|ncedc
3757|NP.2851|21.31135|-157.85881|8.0|0.0|ncedc
3758|NP.2852|19.9464|-155.83433|38.0|0.0|ncedc
3759|NP.2853|19.71741|-155.04939|10.0|0.0|ncedc
3760|NP.2854|19.13994|-155.84764|504.0|0.0|ncedc
3761|NP.286|32.95477|-115.8243|227.0|0.0|scedc
3762|NP.287|34.15739|-117.68141|687.0|0.0|ncedc
3763|NP.289|34.03262|-118.05334|69.0|0.0|ncedc
3764|NP.3004|18.39051|-66.07928|23.0|0.0|ncedc
3765|NP.3005|18.13721|-65.82666|23.0|0.0|ncedc
3766|NP.3021|17.6994|-64.79379|6.0|0.0|ncedc
3767|NP.3041|18.3915|-66.07912|22.0|0.0|ncedc
3768|NP.3089|18.3385|-65.76089|198.0|0.0|ncedc
3769|NP.3090|18.3915|-66.07912|21.0|0.0|ncedc
3770|NP.3095|18.3899|-66.07941|13.0|0.0|ncedc
3771|NP.3096|18.38919|-66.07901|24.0|0.0|ncedc
3772|NP.412|32.7806|-115.5681|-9.0|0.0|ncedc
3773|NP.437|34.03875|-118.256049|74.0|0.0|ncedc
3774|NP.464|32.80005|-115.47463|-12.0|0.0|ncedc
3775|NP.466|34.15337|-118.46517|217.0|0.0|ncedc
3776|NP.482|34.0849|-118.15001|149.0|0.0|ncedc
3777|NP.5028|32.829|-115.50535|-19.0|0.0|ncedc
3778|NP.5029|34.61725|-118.28497|955.0|0.0|ncedc
3779|NP.5030|34.52149|-117.99099|856.0|0.0|scedc
3780|NP.5031|34.44356|-117.85255|1136.0|0.0|ncedc
3781|NP.5032|34.39638|-117.80579|1445.0|0.0|ncedc
3782|NP.5034|34.32332|-117.56542|1491.0|0.0|ncedc
3783|NP.5036|34.1926|-117.42744|618.0|0.0|ncedc
3784|NP.5037|34.00473|-117.22403|590.0|0.0|ncedc
3785|NP.5043|33.67584|-116.68014|1338.0|0.0|ncedc
3786|NP.5044|33.60757|-116.45406|1282.0|0.0|ncedc
3787|NP.5046|33.4051|-116.46819|743.0|0.0|ncedc
3788|NP.5047|33.34866|-116.40017|293.0|0.0|ncedc
3789|NP.5051|32.92922|-115.70061|21.0|0.0|ncedc
3790|NP.5052|32.792|-115.8572|31.0|0.0|ncedc
3791|NP.5053|32.6695|-115.4925|2.0|0.0|ncedc
3792|NP.5054|32.69323|-115.33819|9.0|0.0|ncedc
3793|NP.5055|32.81141|-115.3786|-2.0|0.0|ncedc
3794|NP.5056|32.95977|-115.32021|-3.0|0.0|ncedc
3795|NP.5057|32.89413|-115.38142|-19.0|0.0|ncedc
3796|NP.5058|32.75172|-115.59516|-6.0|0.0|ncedc
3797|NP.5059|32.70895|-115.68348|-4.0|0.0|ncedc
3798|NP.5060|32.991|-115.5128|-40.0|0.0|ncedc
3799|NP.5061|33.1266|-115.5159|-55.0|0.0|ncedc
3800|NP.5062|33.17747|-115.61564|-64.0|0.0|scedc
3801|NP.5068|33.81679|-116.39454|69.0|0.0|ncedc
3802|NP.5069|33.9252|-116.39025|436.0|0.0|ncedc
3803|NP.5071|34.04856|-116.57816|783.0|0.0|ncedc
3804|NP.5072|33.98986|-116.6563|674.0|0.0|ncedc
3805|NP.5073|33.91761|-116.78329|556.0|0.0|ncedc
3806|NP.5075|34.0885|-116.92056|1624.0|0.0|ncedc
3807|NP.5076|34.07951|-117.04483|840.0|0.0|ncedc
3808|NP.5080|34.07834|-118.69391|183.0|0.0|ncedc
3809|NP.5081|34.08377|-118.599|203.0|0.0|scedc
3810|NP.5082|34.05271|-118.45253|97.0|0.0|ncedc
3811|NP.5105|32.87566|-117.23208|123.0|0.0|ncedc
3812|NP.5106|33.77674|-118.11899|24.0|0.0|ncedc
3813|NP.5108|34.2321|-118.7119|553.0|0.0|ncedc
3814|NP.5115|32.91621|-115.36576|-17.0|0.0|ncedc
3815|NP.5129|33.9953|-118.16325|44.0|0.0|ncedc
3816|NP.5157|33.73783|-116.83773|585.0|0.0|ncedc
3817|NP.5158|32.83942|-115.48749|-29.0|0.0|ncedc
3818|NP.5160|33.55589|-116.67453|1201.0|0.0|ncedc
3819|NP.5161|34.13622|-117.21352|415.0|0.0|ncedc
3820|NP.5162|34.07018|-117.12112|539.0|0.0|ncedc
3821|NP.5164|34.11428|-117.77923|334.0|0.0|ncedc
3822|NP.5165|32.79685|-115.5359|-14.0|0.0|ncedc
3823|NP.5194|33.91765|-118.42738|4.0|0.0|ncedc
3824|NP.5210|33.0967|-115.5303|-57.0|0.0|ncedc
3825|NP.5220|33.19373|-116.3289|222.0|0.0|ncedc
3826|NP.5221|33.38215|-116.68976|1271.0|0.0|ncedc
3827|NP.5222|33.6022|-116.7557|1192.0|0.0|ncedc
3828|NP.5223|33.57783|-116.58987|1449.0|0.0|ncedc
3829|NP.5229|34.04872|-117.25124|356.0|0.0|ncedc
3830|NP.5230|33.56809|-116.51176|1387.0|0.0|ncedc
3831|NP.5231|33.45931|-116.64423|1331.0|0.0|ncedc
3832|NP.5232|33.7077|-116.7174|1440.0|0.0|ncedc
3833|NP.5233|34.05225|-118.26372|104.0|0.0|ncedc
3834|NP.5235|33.96843|-117.44815|211.0|0.0|ncedc
3835|NP.5239|33.91638|-118.06636|33.0|0.0|ncedc
3836|NP.5241|33.51237|-116.80035|1043.0|0.0|ncedc
3837|NP.5243|33.89538|-118.37678|22.0|0.0|ncedc
3838|NP.5245|34.10648|-117.28869|317.0|0.0|ncedc
3839|NP.5246|33.61828|-117.87945|55.0|0.0|ncedc
3840|NP.5257|33.62021|-117.84354|144.0|0.0|ncedc
3841|NP.5258|33.94652|-118.39078|32.0|0.0|ncedc
3842|NP.5259|34.10662|-118.3378|132.0|0.0|ncedc
3843|NP.5260|34.06992|-118.37536|43.0|0.0|ncedc
3844|NP.5261|34.06261|-118.43234|97.0|48.0|ncedc
3845|NP.5263|34.06052|-118.43513|98.0|0.0|ncedc
3846|NP.5264|33.8564|-118.29113|13.0|0.0|ncedc
3847|NP.5265|34.23504|-117.40751|753.0|0.0|ncedc
3848|NP.5266|34.1228|-117.15912|508.0|0.0|ncedc
3849|NP.5267|34.18349|-117.29626|463.0|0.0|ncedc
3850|NP.5268|34.1345|-117.36929|427.0|0.0|ncedc
3851|NP.5269|34.0857|-117.3105|322.0|0.0|ncedc
3852|NP.5270|33.57218|-116.07718|-57.0|0.0|ncedc
3853|NP.5271|33.35262|-115.73325|-96.0|0.0|scedc
3854|NP.5272|32.7081|-115.09256|38.0|0.0|ncedc
3855|NP.5273|32.7948|-115.6911|-12.0|0.0|ncedc
3856|NP.5274|32.96246|-115.81474|96.0|0.0|ncedc
3857|NP.5275|33.91997|-117.3206|505.0|0.0|ncedc
3858|NP.5276|34.30006|-114.1669|225.0|0.0|ncedc
3859|NP.5277|34.04397|-118.46819|75.0|0.0|ncedc
3860|NP.5280|34.05024|-118.46054|89.0|0.0|ncedc
3861|NP.5281|33.65587|-117.85963|17.0|0.0|ncedc
3862|NP.5282|34.3601|-117.6303|1799.0|0.0|ncedc
3863|NP.5283|34.25084|-117.49088|966.0|0.0|ncedc
3864|NP.5284|34.03998|-118.44629|62.0|0.0|ncedc
3865|NP.5285|33.59993|-117.86686|45.0|0.0|ncedc
3866|NP.5286|33.65831|-117.93196|30.0|0.0|ncedc
3867|NP.5287|33.67795|-117.87015|17.0|0.0|ncedc
3868|NP.5288|33.69729|-118.02485|1.0|0.0|ncedc
3869|NP.5289|33.82176|-116.96836|461.0|0.0|ncedc
3870|NP.5292|34.05527|-118.41327|90.0|0.0|ncedc
3871|NP.5293|34.05285|-118.23923|83.0|0.0|ncedc
3872|NP.5294|33.74624|-116.2163|-1.0|0.0|ncedc
3873|NP.5295|33.92461|-116.54775|270.0|0.0|ncedc
3874|NP.5296|34.13665|-118.12847|232.0|0.0|ncedc
3875|NP.5297|34.19658|-118.02307|662.0|0.0|ncedc
3876|NP.5298|35.014|-117.33088|630.0|0.0|ncedc
3877|NP.5299|34.849|-117.129|711.0|0.0|ncedc
3878|NP.530|34.06015|-118.29203|185.0|0.0|ncedc
3879|NP.5300|34.1177|-117.09788|795.0|0.0|ncedc
3880|NP.5324|33.87312|-117.12019|442.0|0.0|ncedc
3881|NP.5326|34.105|-117.2827|309.0|0.0|ncedc
3882|NP.5327|34.16521|-117.28855|398.0|0.0|ncedc
3883|NP.5328|34.0469|-117.277|349.0|0.0|ncedc
3884|NP.5329|34.06908|-117.27572|310.0|0.0|ncedc
3885|NP.5330|34.10348|-117.34895|364.0|0.0|ncedc
3886|NP.5331|34.16633|-117.25111|490.0|0.0|ncedc
3887|NP.5335|34.15553|-117.39759|486.0|0.0|ncedc
3888|NP.5336|34.14492|-117.21876|438.0|0.0|ncedc
3889|NP.5337|34.14003|-117.29392|364.0|0.0|ncedc
3890|NP.5339|34.09182|-117.29019|305.0|0.0|ncedc
3891|NP.5341|34.05802|-117.30492|288.0|0.0|ncedc
3892|NP.5371|34.20588|-117.3671|567.0|0.0|ncedc
3893|NP.5372|33.61581|-116.62124|1362.0|0.0|ncedc
3894|NP.5373|34.12288|-117.28792|338.0|0.0|ncedc
3895|NP.5375|33.15569|-116.1679|117.0|0.0|ncedc
3896|NP.5396|34.07287|-118.17741|201.0|0.0|ncedc
3897|NP.5397|34.051|-118.239|83.0|0.0|ncedc
3898|NP.5398|34.1949|-118.3537|211.0|0.0|ncedc
3899|NP.5399|33.94341|-118.41225|36.0|0.0|ncedc
3900|NP.5400|34.11267|-117.96946|136.0|0.0|ncedc
3901|NP.5401|34.39727|-118.91807|135.0|0.0|ncedc
3902|NP.5402|34.07618|-118.3959|39.0|0.0|scedc
3903|NP.5403|34.39697|-119.29874|124.0|0.0|scedc
3904|NP.5404|34.155|-118.64111|291.0|0.0|ncedc
3905|NP.5405|34.06678|-118.44199|121.0|0.0|ncedc
3906|NP.5406|34.24108|-118.52927|269.0|0.0|ncedc
3907|NP.5407|34.13692|-118.1262|233.0|0.0|ncedc
3908|NP.5408|34.20956|-118.18631|396.0|0.0|ncedc
3909|NP.5409|34.23396|-117.48244|840.0|0.0|ncedc
3910|NP.5410|34.19873|-118.17314|338.0|0.0|ncedc
3911|NP.5411|33.83066|-118.32888|27.0|0.0|ncedc
3912|NP.5412|34.20086|-118.17439|362.0|0.0|ncedc
3913|NP.5413|32.86157|-115.52688|-24.0|0.0|ncedc
3914|NP.5414|34.20115|-118.16877|344.0|0.0|ncedc
3915|NP.5415|34.20038|-118.1747|354.0|0.0|ncedc
3916|NP.5416|34.2022|-118.1743|387.0|0.0|ncedc
3917|NP.5417|36.802|-118.2041|1204.0|0.0|ncedc
3918|NP.5418|36.1096|-117.9565|1093.0|0.0|ncedc
3919|NP.5419|35.64906|-117.66187|690.0|0.0|ncedc
3920|NP.5420|34.81993|-118.94537|1412.0|0.0|ncedc
3921|NP.5421|34.13065|-118.49205|411.0|0.0|ncedc
3922|NP.5422|34.18504|-118.44698|216.0|0.0|ncedc
3923|NP.5423|34.30878|-118.44791|385.0|0.0|ncedc
3924|NP.5424|34.19301|-118.5103|223.0|0.0|ncedc
3925|NP.5425|34.27718|-118.55965|362.0|0.0|ncedc
3926|NP.5426|34.28972|-118.50108|351.0|0.0|ncedc
3927|NP.5427|34.17291|-118.54935|243.0|0.0|ncedc
3928|NP.5428|34.24739|-118.60345|285.0|0.0|ncedc
3929|NP.5429|33.90386|-118.24532|27.0|0.0|ncedc
3930|NP.5430|33.19814|-117.37824|25.0|0.0|ncedc
3931|NP.5430B|33.198834|-117.380722|36.0|0.0|ncedc
3932|NP.5431|34.2186|-118.86804|249.0|0.0|ncedc
3933|NP.5432|34.26944|-118.78273|237.0|0.0|ncedc
3934|NP.5433|34.20253|-118.17384|388.0|0.0|ncedc
3935|NP.5434|34.0848|-118.86379|413.0|0.0|ncedc
3936|NP.5434B|34.083902|-118.866453|0.0|0.0|ncedc
3937|NP.5435|33.91677|-116.38979|408.0|0.0|ncedc
3938|NP.5436|34.20012|-118.17348|351.0|0.0|ncedc
3939|NP.5437|34.20153|-118.17228|365.0|0.0|ncedc
3940|NP.5438|34.08681|-117.31149|323.0|0.0|ncedc
3941|NP.5439|34.05453|-118.23646|85.0|0.0|ncedc
3942|NP.5440|32.87514|-117.22977|98.0|0.0|ncedc
3943|NP.5441|33.93365|-117.12765|519.0|0.0|ncedc
3944|NP.5442|34.049049|-116.940323|1533.0|0.0|scedc
3945|NP.5443|33.84447|-116.31079|188.0|0.0|ncedc
3946|NP.5444|33.63461|-116.09534|-10.0|0.0|scedc
3947|NP.5445|35.06123|-119.02804|128.0|0.0|ncedc
3948|NP.5446|33.6427|-117.8411|43.0|0.0|ncedc
3949|NP.5447|33.83621|-117.36478|464.0|0.0|ncedc
3950|NP.5449|33.74861|-117.87501|33.0|0.0|ncedc
3951|NP.5450|34.15258|-118.33903|168.0|0.0|ncedc
3952|NP.5451|34.18462|-118.60194|250.0|0.0|ncedc
3953|NP.5453|34.17631|-118.46665|214.0|0.0|ncedc
3954|NP.5455|34.15584|-118.48199|222.0|0.0|ncedc
3955|NP.5456|34.05816|-118.44435|93.0|0.0|ncedc
3956|NP.5457|34.072|-118.375|47.0|0.0|ncedc
3957|NP.5459|34.04981|-118.25385|87.0|0.0|ncedc
3958|NP.5460|34.04935|-118.25368|86.0|0.0|ncedc
3959|NP.5461|33.78738|-117.89386|39.0|0.0|ncedc
3960|NP.5462|33.78262|-117.89572|38.0|0.0|ncedc
3961|NP.5463|33.78339|-117.89703|38.0|0.0|ncedc
3962|NP.5464|33.68219|-117.84078|12.0|0.0|ncedc
3963|NP.5465|33.78848|-117.89376|40.0|0.0|ncedc
3964|NP.5466|33.682|-117.84023|12.0|0.0|ncedc
3965|NP.5467|34.06|-118.438|103.0|0.0|ncedc
3966|NP.5468|34.182|-118.622|256.0|0.0|ncedc
3967|NP.5469|33.92|-118.39|35.0|0.0|ncedc
3968|NP.5470|35.06081|-119.02644|129.0|0.0|ncedc
3969|NP.5471|34.19988|-118.36201|222.0|0.0|ncedc
3970|NP.5472|33.70161|-116.99895|544.0|0.0|ncedc
3971|NP.5473|33.6911|-117.05386|492.0|0.0|ncedc
3972|NP.5474|33.68089|-117.06626|528.0|0.0|ncedc
3973|NP.5475|33.68507|-117.06313|532.0|0.0|ncedc
3974|NP.5476|34.23488|-118.67558|585.0|0.0|ncedc
3975|NP.5477|34.05374|-118.23968|87.0|0.0|ncedc
3976|NP.5478|34.24636|-118.48377|283.0|0.0|ncedc
3977|NP.5479|34.05034|-117.27737|328.0|0.0|ncedc
3978|NP.5479B|34.049284|-117.283915|327.0|0.0|ncedc
3979|NP.5480|34.70307|-118.42574|947.0|0.0|ncedc
3980|NP.5481|34.5993|-118.45375|918.0|0.0|ncedc
3981|NP.5482|32.73717|-115.99438|118.0|0.0|ncedc
3982|NP.5483|34.05191|-118.23831|82.0|0.0|ncedc
3983|NP.5485|34.05504|-118.46187|104.0|0.0|ncedc
3984|NP.5486|33.83975|-117.75229|259.0|0.0|ncedc
3985|NP.5487|33.83857|-117.75169|261.0|0.0|ncedc
3986|NP.5488|33.83944|-117.75629|202.0|0.0|ncedc
3987|NP.5489|32.65876|-116.09995|888.0|0.0|ncedc
3988|NP.5490|32.68091|-115.69101|-1.0|0.0|ncedc
3989|NP.5491|32.82288|-116.529307|1129.0|0.0|ncedc
3990|NP.5492|34.20011|-118.36044|223.0|0.0|scedc
3991|NP.5493|32.82224|-116.52967|1138.0|0.0|ncedc
3992|NP.5494|32.95861|-116.57937|1486.0|0.0|ncedc
3993|NP.5495|33.23326|-116.7602|842.0|0.0|ncedc
3994|NP.5496|33.28842|-116.96169|297.0|0.0|ncedc
3995|NP.5498|33.87316|-117.12102|414.0|0.0|ncedc
3996|NP.5499|33.94046|-118.42066|30.0|0.0|scedc
3997|NP.5501|34.06848|-118.44334|104.0|0.0|ncedc
3998|NP.5502|32.71492|-117.16624|10.0|0.0|ncedc
3999|NP.5503|33.56946|-116.07299|-57.0|0.0|ncedc
4000|NP.5504|34.26064|-118.3861|332.0|0.0|ncedc
4001|NP.5505|33.89671|-117.88638|94.0|0.0|ncedc
4002|NP.5506|34.3289|-118.49861|448.0|0.0|ncedc
4003|NP.572|34.06324|-118.28519|159.0|0.0|ncedc
4004|NP.634|33.91679|-118.06756|32.0|0.0|ncedc
4005|NP.637|34.2489|-118.4789|276.0|0.0|ncedc
4006|NP.638|34.06273|-118.46321|136.0|0.0|ncedc
4007|NP.655|34.31092|-118.4967|363.0|0.0|ncedc
4008|NP.656|34.14055|-117.75121|481.0|0.0|ncedc
4009|NP.675|34.06754|-118.40253|75.0|0.0|ncedc
4010|NP.697|33.93509|-117.88392|187.0|0.0|ncedc
4011|NP.698|33.91221|-117.82016|253.0|0.0|ncedc
4012|NP.7000|45.63748|-122.65373|61.0|0.0|ncedc
4013|NP.7004|45.34688|-119.54471|605.0|0.0|ncedc
4014|NP.7005|45.62016|-121.12022|47.0|0.0|ncedc
4015|NP.7006|45.71164|-120.68884|80.0|0.0|ncedc
4016|NP.7007|46.36176|-122.55227|300.0|0.0|ncedc
4017|NP.7008|47.12536|-122.92733|33.0|0.0|ncedc
4018|NP.7009|46.24897|-118.87973|104.0|0.0|ncedc
4019|NP.7010|47.608|-122.332|61.0|0.0|ncedc
4020|NP.7011|45.93144|-119.29658|106.0|0.0|ncedc
4021|NP.7012|46.535|-122.425|131.0|0.0|ncedc
4022|NP.7013|45.45|-122.64159|12.0|0.0|ncedc
4023|NP.7014|47.03491|-122.89434|28.0|0.0|ncedc
4024|NP.7015|47.03737|-122.89763|23.0|0.0|ncedc
4025|NP.7016|42.17559|-121.79927|1247.0|0.0|ncedc
4026|NP.7017|45.508|-122.66892|2.0|0.0|ncedc
4027|NP.7018|45.51794|-122.66619|10.0|0.0|ncedc
4028|NP.7019|45.46987|-122.68525|105.0|0.0|ncedc
4029|NP.7020|47.425|-122.294|111.0|0.0|ncedc
4030|NP.7021|44.55562|-123.06119|83.0|0.0|ncedc
4031|NP.7022|43.36298|-124.17571|1.0|0.0|ncedc
4032|NP.7023|43.24782|-123.36045|157.0|0.0|ncedc
4033|NP.7024|44.07002|-121.30643|1105.0|0.0|ncedc
4034|NP.7025|42.7183|-124.46443|34.0|0.0|ncedc
4035|NP.7026|48.24313|-122.45464|10.0|0.0|ncedc
4036|NP.7027|47.54835|-122.2767|52.0|0.0|ncedc
4037|NP.7028|47.91351|-124.63432|5.0|0.0|ncedc
4038|NP.7029|48.13436|-122.76521|18.0|0.0|ncedc
4039|NP.7030|47.45086|-122.30219|122.0|0.0|ncedc
4040|NP.7031|47.99665|-122.19916|28.0|0.0|ncedc
4041|NP.7032|47.58429|-122.38866|93.0|0.0|ncedc
4042|NP.7033|48.512|-122.61342|4.0|0.0|ncedc
4043|NP.7034|47.56909|-122.62728|21.0|0.0|ncedc
4044|NP.7035|46.97159|-123.82637|4.0|0.0|ncedc
4045|NP.7036|46.0643|-118.26396|379.0|0.0|ncedc
4046|NP.7037|47.66547|-122.39689|1.0|0.0|ncedc
4047|NP.7038|46.98491|-122.90996|60.0|0.0|ncedc
4048|NP.7039|47.4676|-123.8466|70.0|0.0|ncedc
4049|NP.7040|47.85586|-122.58335|12.0|0.0|ncedc
4050|NP.7041|48.11517|-123.43668|31.0|0.0|ncedc
4051|NP.7042|45.61097|-122.4963|83.0|0.0|ncedc
4052|NP.7043|48.71959|-122.49763|38.0|0.0|ncedc
4053|NP.7044|47.1362|-122.4822|87.0|0.0|ncedc
4054|NP.7045|46.6855|-123.73398|4.0|0.0|ncedc
4055|NP.7046|47.12012|-122.56534|81.0|0.0|ncedc
4056|NP.7047|48.98701|-117.34835|611.0|0.0|ncedc
4057|NP.7048|47.56369|-122.30635|101.0|0.0|ncedc
4058|NP.7049|46.05201|-118.35874|275.0|0.0|ncedc
4059|NP.7049B|46.05541|-118.35846|269.0|0.0|ncedc
4060|NP.7050|47.61515|-122.33678|30.0|0.0|ncedc
4061|NP.7051|47.5699|-122.6305|10.0|0.0|ncedc
4062|NP.7052|44.11855|-123.29481|114.0|0.0|ncedc
4063|NP.7053|45.51865|-122.67837|16.0|0.0|ncedc
4064|NP.7054|47.03872|-122.89893|23.0|0.0|ncedc
4065|NP.7057|43.224|-123.36727|139.0|0.0|ncedc
4066|NP.7058|43.22805|-123.366615|129.0|0.0|ncedc
4067|NP.7059|42.44165|-122.84072|381.0|0.0|ncedc
4068|NP.7060|47.74357|-122.72993|0.0|0.0|ncedc
4069|NP.7061|45.63712|-122.6572|48.0|0.0|ncedc
4070|NP.7063|48.24033|-122.45637|15.0|0.0|ncedc
4071|NP.707|33.85405|-117.44931|399.0|0.0|ncedc
4072|NP.709|34.04863|-118.11205|156.0|0.0|ncedc
4073|NP.710|33.77415|-118.32162|98.0|0.0|ncedc
4074|NP.720|33.58805|-117.07216|451.0|0.0|ncedc
4075|NP.7200|40.655|-111.9862|1387.0|0.0|ncedc
4076|NP.7201|40.623|-111.9334|1327.0|0.0|ncedc
4077|NP.7202|40.6821|-111.9227|1293.0|0.0|ncedc
4078|NP.7203|40.7468|-111.8271|1457.0|0.0|ncedc
4079|NP.7204|40.579|-111.854|1437.0|0.0|ncedc
4080|NP.7205|40.747|-111.813|1513.0|0.0|ncedc
4081|NP.7206|48.18038|-116.99848|640.0|0.0|ncedc
4082|NP.7207|41.51006|-112.01777|1348.0|0.0|ncedc
4083|NP.7208|40.723|-111.9071|1290.0|0.0|ncedc
4084|NP.7209|48.18969|-114.31102|898.0|0.0|ncedc
4085|NP.7210|46.84859|-114.04056|965.0|0.0|ncedc
4086|NP.7211|39.70879|-111.83588|1564.0|0.0|ncedc
4087|NP.7212|41.19592|-111.94169|1421.0|0.0|ncedc
4088|NP.7213|40.23548|-111.63239|1406.0|0.0|ncedc
4089|NP.7214|43.60846|-116.19909|821.0|0.0|ncedc
4090|NP.7215|40.7665|-111.8867|1309.0|0.0|ncedc
4091|NP.7216|45.2091|-112.6381|1565.0|0.0|ncedc
4092|NP.7216B|45.209064|-112.638636|1560.0|0.0|ncedc
4093|NP.7217|43.62026|-116.18827|844.0|0.0|ncedc
4094|NP.7218|43.5087|-112.00729|1458.0|0.0|ncedc
4095|NP.7220|44.666925|-111.099012|2036.0|0.0|ncedc
4096|NP.7221|42.83475|-112.40492|1382.0|0.0|ncedc
4097|NP.7223|37.10027|-113.56564|813.0|0.0|ncedc
4098|NP.7224|37.6725|-113.07149|1780.0|0.0|ncedc
4099|NP.7225|38.28346|-112.63873|1807.0|0.0|ncedc
4100|NP.7226|38.75715|-112.08773|1616.0|0.0|ncedc
4101|NP.7227|39.15586|-111.81946|1566.0|0.0|ncedc
4102|NP.7228|39.72116|-111.8248|1574.0|0.0|ncedc
4103|NP.7229|39.97256|-111.79295|1522.0|0.0|ncedc
4104|NP.7231|40.6531|-111.99244|1396.0|0.0|ncedc
4105|NP.7232|41.7188|-112.18183|1321.0|0.0|ncedc
4106|NP.7233|40.76797|-111.88467|1316.0|0.0|ncedc
4107|NP.7234|40.77739|-111.88834|1377.0|0.0|ncedc
4108|NP.7235|46.61868|-112.10216|1219.0|0.0|ncedc
4109|NP.7237|40.757137|-111.84147|1443.0|0.0|ncedc
4110|NP.7400|37.29655|-89.49802|102.0|0.0|ncedc
4111|NP.7401|37.29602|-89.52162|119.0|0.0|ncedc
4112|NP.7402|36.77363|-90.41679|133.0|0.0|ncedc
4113|NP.7403|38.64306|-90.23197|159.0|0.0|ncedc
4114|NP.7404|35.14353|-90.02572|80.0|0.0|ncedc
4115|NP.7405|37.29507|-89.52148|119.6|0.0|ncedc
4116|NP.7406|36.61684|-90.82916|102.0|0.0|ncedc
4117|NP.7407|38.62587|-88.94329|163.0|0.0|ncedc
4118|NP.7408|38.85675|-86.48094|212.0|0.0|ncedc
4119|NP.7409|39.20374|-83.60806|331.0|0.0|ncedc
4120|NP.7410|35.14357|-90.02684|76.0|0.0|ncedc
4121|NP.7411|35.14367|-90.02478|81.0|0.0|ncedc
4122|NP.7412|35.14206|-90.02715|78.0|0.0|ncedc
4123|NP.7413|35.48322|-97.49555|378.0|0.0|ncedc
4124|NP.7414|35.48533|-97.49639|377.0|0.0|ncedc
4125|NP.7415|37.72446|-88.95596|143.0|0.0|ncedc
4126|NP.7416|36.77248|-90.41657|137.0|0.0|ncedc
4127|NP.7417|40.51953|-85.63744|258.0|0.0|ncedc
4128|NP.756|34.1733|-117.8799|351.0|0.0|ncedc
4129|NP.757|34.09657|-118.47959|266.0|0.0|ncedc
4130|NP.7600|37.49776|-77.46761|56.0|0.0|ncedc
4131|NP.7601|37.49342|-77.46548|56.0|0.0|ncedc
4132|NP.793|34.06246|-118.33795|61.0|0.0|ncedc
4133|NP.8000|61.2292|-149.8658|35.0|0.0|ncedc
4134|NP.8001|61.21313|-149.82413|35.0|0.0|ncedc
4135|NP.8002|61.18126|-149.84995|41.0|0.0|ncedc
4136|NP.8003|61.18571|-149.92407|27.0|0.0|ncedc
4137|NP.8004|61.14513|-149.95297|29.0|0.0|ncedc
4138|NP.8005|61.12363|-149.76761|180.0|0.0|ncedc
4139|NP.8006|61.14907|-149.85825|35.0|0.0|ncedc
4140|NP.8007|61.18244|-149.99674|28.0|0.0|ncedc
4141|NP.8009|61.20804|-149.90859|12.0|0.0|ncedc
4142|NP.8010|61.20527|-149.87389|17.0|0.0|ncedc
4143|NP.8011|61.20901|-149.78571|71.0|0.0|ncedc
4144|NP.8012|61.2094|-149.7479|73.0|0.0|ncedc
4145|NP.8014|60.08261|-142.48772|3.0|0.0|ncedc
4146|NP.8016|61.1926|-149.86307|33.4|0.6|ncedc
4147|NP.8017|61.19625|-149.94615|22.0|0.0|ncedc
4148|NP.8018|61.184|-149.885|32.0|0.0|ncedc
4149|NP.8019|61.3493|-149.5411|116.0|0.0|ncedc
4150|NP.8020|58.3592|-134.58375|16.0|0.0|ncedc
4151|NP.8021|61.1129|-149.9095|21.0|0.0|ncedc
4152|NP.8022|64.8735|-147.8614|177.0|0.0|ncedc
4153|NP.8023|61.20469|-149.8763|15.0|0.0|ncedc
4154|NP.8024|61.1832|-149.8853|33.0|0.0|ncedc
4155|NP.8025|61.1471|-149.8939|23.0|0.0|ncedc
4156|NP.8026|61.2089|-149.8289|33.0|0.0|ncedc
4157|NP.8027|61.16088|-149.88932|32.0|0.0|ncedc
4158|NP.8028|61.1925|-149.782|57.0|0.0|ncedc
4159|NP.8029|61.1739|-149.8501|42.0|0.0|ncedc
4160|NP.8030|61.1795|-149.8058|49.0|0.0|ncedc
4161|NP.8031|58.301|-134.4221|9.0|0.0|ncedc
4162|NP.8032|58.35757|-134.57286|7.0|0.0|ncedc
